weather_id,park_id,date,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,relative_humidity_2m_mean
1717,STP01,2023-07-15,89.8,80.7,0.043,10.7,70
1718,STP01,2023-07-16,88.4,80.8,0.291,10.0,76
1719,STP01,2023-07-17,90.2,80.1,0.063,10.1,76
1720,STP01,2023-07-18,91.1,74.5,0.039,9.0,72
1721,STP01,2023-07-19,94.3,78.9,0.323,10.6,68
1722,STP01,2023-07-20,91.5,79.1,0.118,9.3,75
1723,STP01,2023-07-21,93.0,79.7,0.071,8.4,71
1724,STP01,2023-07-22,93.8,79.0,0.122,14.5,66
1725,STP01,2023-07-23,91.1,80.3,0.169,17.4,73
1726,STP01,2023-07-24,90.6,79.4,0.035,13.4,68
1727,STP01,2023-07-25,93.8,77.7,0.035,11.4,67
1728,STP01,2023-07-26,93.6,80.4,0.126,11.8,68
1729,STP01,2023-07-27,89.6,78.9,0.0,8.6,68
1730,STP01,2023-07-28,92.0,79.2,0.118,10.5,68
1731,STP01,2023-07-29,90.1,78.1,0.031,9.4,71
1732,STP01,2023-07-30,93.6,78.6,0.165,12.5,69
1733,STP01,2023-07-31,90.2,78.1,0.122,11.5,73
1734,STP01,2023-08-01,91.3,78.6,0.051,9.1,73
1735,STP01,2023-08-02,92.7,80.9,0.071,11.8,65
1736,STP01,2023-08-03,92.3,79.5,0.185,12.5,71
1737,STP01,2023-08-04,94.1,78.4,0.051,12.1,67
1738,STP01,2023-08-05,90.7,79.9,0.102,10.1,72
1739,STP01,2023-08-06,90.3,80.6,0.039,8.6,73
1740,STP01,2023-08-07,92.0,82.7,0.024,8.4,70
1741,STP01,2023-08-08,95.2,82.1,0.004,10.5,66
1742,STP01,2023-08-09,95.4,82.5,0.008,11.4,64
1743,STP01,2023-08-10,94.7,82.0,0.024,14.8,65
1744,STP01,2023-08-11,95.7,82.6,0.028,11.7,64
1745,STP01,2023-08-12,95.9,82.1,0.098,9.3,65
1746,STP01,2023-08-13,96.6,82.9,0.13,11.1,65
1747,STP01,2023-08-14,88.9,81.0,0.213,12.2,79
1748,STP01,2023-08-15,89.3,83.0,0.035,11.1,74
1749,STP01,2023-08-16,91.2,77.0,0.079,10.1,74
1750,STP01,2023-08-17,84.9,77.1,1.35,11.1,82
1751,STP01,2023-08-18,86.6,78.3,0.287,8.8,81
1752,STP01,2023-08-19,89.8,79.5,0.122,10.3,75
1753,STP01,2023-08-20,92.7,79.5,0.189,19.3,72
1754,STP01,2023-08-21,95.0,80.6,0.008,16.4,65
1755,STP01,2023-08-22,94.8,78.4,0.004,13.7,65
1756,STP01,2023-08-23,96.6,78.7,0.114,13.3,65
1757,STP01,2023-08-24,93.1,79.4,0.11,14.3,68
1758,STP01,2023-08-25,98.1,78.1,0.02,11.8,57
1759,STP01,2023-08-26,95.2,78.6,0.051,11.0,64
1760,STP01,2023-08-27,95.6,79.3,0.406,15.3,69
1761,STP01,2023-08-28,90.1,79.7,0.118,12.3,76
1762,STP01,2023-08-29,90.6,80.0,0.465,27.5,78
1763,STP01,2023-08-30,84.5,79.6,1.728,36.5,84
1764,STP01,2023-08-31,85.4,79.3,0.413,13.6,84
1765,TOR02,2023-06-30,75.9,64.7,0.004,9.2,79
1766,TOR02,2023-07-01,80.5,66.0,0.063,7.5,86
1767,TOR02,2023-07-02,75.4,68.1,0.122,6.1,93
1768,TOR02,2023-07-03,77.8,68.0,0.114,7.8,84
1769,TOR02,2023-07-04,84.1,64.6,0.004,10.0,74
1770,TOR02,2023-07-05,85.0,66.2,0.016,8.1,69
1771,TOR02,2023-07-06,84.8,68.2,0.248,8.2,78
1772,TOR02,2023-07-07,81.8,65.4,0.0,9.2,66
1773,TOR02,2023-07-08,75.6,58.2,0.028,13.2,71
1774,TOR02,2023-07-09,76.8,60.8,0.02,7.2,76
1775,TOR02,2023-07-10,79.3,60.2,0.004,10.8,65
1776,TOR02,2023-07-11,85.3,67.6,0.272,14.1,67
1777,TOR02,2023-07-12,76.3,56.6,0.035,9.5,67
1778,TOR02,2023-07-13,79.5,65.0,0.303,16.7,73
1779,TOR02,2023-07-14,76.5,57.4,0.008,8.4,77
1780,TOR02,2023-07-15,79.5,66.2,0.197,9.7,86
1781,TOR02,2023-07-16,78.5,66.4,1.138,12.2,86
1782,TOR02,2023-07-17,79.0,64.6,0.039,11.6,71
1783,TOR02,2023-07-18,78.1,61.1,0.122,10.7,72
1784,TOR02,2023-07-19,75.3,58.3,0.012,6.1,71
1785,TOR02,2023-07-20,79.5,61.9,0.343,11.2,81
1786,TOR02,2023-07-21,78.2,63.7,0.0,13.7,73
1787,TOR02,2023-07-22,81.5,61.2,0.0,8.9,63
1788,TOR02,2023-07-23,77.4,59.3,0.071,10.1,78
1789,TOR02,2023-07-24,80.0,63.4,0.118,8.7,81
1790,TOR02,2023-07-25,77.1,62.1,0.028,7.4,82
1791,TOR02,2023-07-26,84.4,66.4,0.028,15.2,75
1792,TOR02,2023-07-27,85.3,70.3,0.728,12.9,77
1793,TOR02,2023-07-28,83.6,65.9,0.0,10.1,82
1794,TOR02,2023-07-29,74.5,64.4,0.858,13.7,82
1795,TOR02,2023-07-30,72.7,58.2,0.031,7.1,72
1796,TOR02,2023-07-31,74.5,59.5,0.02,11.3,63
1797,TOR02,2023-08-01,74.0,57.0,0.0,10.4,66
1798,TOR02,2023-08-02,76.8,57.8,0.004,11.0,73
1799,TOR02,2023-08-03,80.9,64.7,0.89,12.3,78
1800,TOR02,2023-08-04,77.6,63.4,0.26,11.7,78
1801,TOR02,2023-08-05,75.8,62.6,0.0,9.6,69
1802,TOR02,2023-08-06,74.2,58.1,0.02,17.1,71
1803,TOR02,2023-08-07,78.6,66.4,0.22,17.0,85
1804,TOR02,2023-08-08,78.1,65.0,0.016,18.8,72
1805,TOR02,2023-08-09,81.4,61.5,0.0,8.6,68
1806,TOR02,2023-08-10,78.1,65.0,0.335,10.1,77
1807,TOR02,2023-08-11,75.4,59.0,0.0,11.0,71
1808,TOR02,2023-08-12,80.8,66.5,0.465,13.0,78
1809,TOR02,2023-08-13,78.4,59.9,0.0,12.1,71
1810,TOR02,2023-08-14,72.7,59.8,0.0,7.4,78
1811,TOR02,2023-08-15,74.0,65.4,0.185,11.4,79
1812,TOR02,2023-08-16,78.5,63.3,0.008,12.1,77
1813,TOR02,2023-08-17,77.2,64.1,0.303,16.5,78
1814,TOR02,2023-08-18,66.7,58.5,0.134,19.6,72
1815,TOR02,2023-08-19,78.2,56.9,0.0,11.8,62
1816,TOR02,2023-08-20,83.5,61.5,0.0,10.4,76
1817,TOR02,2023-08-21,77.0,64.7,0.0,10.5,72
1818,TOR02,2023-08-22,73.6,59.5,0.0,9.0,68
1819,TOR02,2023-08-23,68.9,62.4,0.102,8.8,80
1820,TOR02,2023-08-24,73.2,64.5,0.516,9.6,89
1821,TOR02,2023-08-25,78.4,65.8,0.453,9.6,81
1822,TOR02,2023-08-26,74.0,61.8,0.055,11.5,77
1823,TOR02,2023-08-27,67.8,55.2,0.004,9.7,72
1824,TOR02,2023-08-28,70.6,54.7,0.0,6.8,80
1825,TOR02,2023-08-29,73.1,54.2,0.0,7.5,82
1826,TOR02,2023-08-30,70.2,56.3,0.142,15.2,77
1827,TOR02,2023-08-31,67.6,51.8,0.0,9.4,68
1828,WAS11,2023-06-30,88.8,65.6,0.331,10.4,76
1829,WAS11,2023-07-01,86.3,68.2,0.185,8.7,84
1830,WAS11,2023-07-02,88.8,70.8,0.031,9.2,85
1831,WAS11,2023-07-03,90.7,73.0,1.535,9.9,79
1832,WAS11,2023-07-04,88.5,70.6,0.059,7.9,78
1833,WAS11,2023-07-05,90.0,72.1,0.024,7.2,73
1834,WAS11,2023-07-06,86.4,70.9,0.205,5.7,78
1835,WAS11,2023-07-07,86.1,71.8,0.224,6.5,83
1836,WAS11,2023-07-08,87.1,70.4,0.11,10.3,85
1837,WAS11,2023-07-09,81.9,70.3,0.193,9.2,89
1838,WAS11,2023-07-10,85.2,67.1,0.004,9.4,74
1839,WAS11,2023-07-11,89.3,66.7,0.0,7.4,57
1840,WAS11,2023-07-12,90.2,65.9,0.0,8.1,56
1841,WAS11,2023-07-13,94.6,70.1,0.083,11.9,62
1842,WAS11,2023-07-14,89.2,71.3,0.181,12.1,78
1843,WAS11,2023-07-15,88.0,69.5,0.461,11.2,86
1844,WAS11,2023-07-16,86.4,72.7,0.311,8.2,87
1845,WAS11,2023-07-17,92.3,71.1,0.0,10.5,64
1846,WAS11,2023-07-18,91.9,69.4,0.0,6.1,62
1847,WAS11,2023-07-19,88.3,71.9,0.055,7.5,72
1848,WAS11,2023-07-20,87.9,70.3,0.008,6.3,72
1849,WAS11,2023-07-21,89.2,70.2,0.161,8.9,67
1850,WAS11,2023-07-22,87.3,68.4,0.0,8.6,54
1851,WAS11,2023-07-23,88.2,65.0,0.008,6.3,58
1852,WAS11,2023-07-24,85.3,70.7,0.276,7.2,75
1853,WAS11,2023-07-25,85.5,70.5,0.543,8.4,84
1854,WAS11,2023-07-26,92.4,67.8,0.0,9.0,72
1855,WAS11,2023-07-27,100.6,74.1,0.02,13.1,67
1856,WAS11,2023-07-28,98.4,73.0,0.02,10.6,73
1857,WAS11,2023-07-29,100.1,74.3,0.035,14.7,66
1858,WAS11,2023-07-30,87.8,70.4,0.0,9.3,57
1859,WAS11,2023-07-31,86.4,66.4,0.201,7.2,61
1860,WAS11,2023-08-01,84.0,65.3,0.0,7.2,52
1861,WAS11,2023-08-02,82.6,62.6,0.0,8.8,57
1862,WAS11,2023-08-03,83.0,65.8,0.142,12.9,67
1863,WAS11,2023-08-04,80.6,65.8,0.028,7.8,80
1864,WAS11,2023-08-05,87.1,65.8,0.008,6.8,75
1865,WAS11,2023-08-06,90.1,67.8,0.335,10.4,74
1866,WAS11,2023-08-07,92.9,72.3,0.146,14.7,77
1867,WAS11,2023-08-08,87.6,71.4,0.004,15.1,64
1868,WAS11,2023-08-09,87.1,67.9,0.02,9.6,61
1869,WAS11,2023-08-10,80.2,70.9,0.24,12.8,82
1870,WAS11,2023-08-11,89.3,67.2,0.0,8.3,65
1871,WAS11,2023-08-12,91.6,68.0,0.004,9.2,64
1872,WAS11,2023-08-13,91.0,73.8,0.016,9.3,61
1873,WAS11,2023-08-14,90.5,70.9,0.543,9.1,76
1874,WAS11,2023-08-15,90.5,70.6,0.142,12.2,77
1875,WAS11,2023-08-16,85.6,68.0,0.0,8.0,66
1876,WAS11,2023-08-17,85.8,69.4,0.094,9.1,74
1877,WAS11,2023-08-18,84.7,70.7,0.043,11.5,62
1878,WAS11,2023-08-19,83.0,61.2,0.0,8.1,51
1879,WAS11,2023-08-20,89.1,59.8,0.0,6.5,60
1880,WAS11,2023-08-21,93.2,66.1,0.0,5.4,66
1881,WAS11,2023-08-22,84.6,67.6,0.0,10.1,56
1882,WAS11,2023-08-23,83.8,59.8,0.0,8.8,56
1883,WAS11,2023-08-24,86.5,68.4,0.177,8.9,63
1884,WAS11,2023-08-25,92.6,71.9,0.311,9.5,72
1885,WAS11,2023-08-26,90.0,72.6,0.02,9.1,76
1886,WAS11,2023-08-27,88.7,70.8,0.02,8.3,66
1887,WAS11,2023-08-28,78.3,70.2,0.15,9.8,86
1888,WAS11,2023-08-29,83.6,71.2,0.047,7.6,83
1889,WAS11,2023-08-30,87.1,71.7,0.012,10.1,66
1890,WAS11,2023-08-31,81.7,65.9,0.0,13.0,50
