date,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,relative_humidity_2m_mean,park_id
2023-07-14,90.1,71.6,0.126,6.7,79,ATL02
2023-07-15,91.8,72.7,0.008,15.8,78,ATL02
2023-07-16,91.9,72.6,0.004,10.1,67,ATL02
2023-07-17,91.4,67.6,0.0,6.9,58,ATL02
2023-07-18,91.8,67.4,0.0,7.0,66,ATL02
2023-07-19,89.9,72.7,0.024,13.6,69,ATL02
2023-07-20,94.9,72.9,0.169,16.4,75,ATL02
2023-07-21,92.1,72.9,0.709,13.6,82,ATL02
2023-07-22,84.0,69.4,0.421,11.8,84,ATL02
2023-07-23,85.5,67.1,0.012,5.9,75,ATL02
2023-07-24,88.5,66.2,0.004,7.0,65,ATL02
2023-07-25,91.3,65.3,0.0,10.7,66,ATL02
2023-07-26,93.4,69.0,0.0,4.6,67,ATL02
2023-07-27,95.1,72.6,0.0,5.9,59,ATL02
2023-07-28,95.2,73.9,0.059,9.3,62,ATL02
2023-07-29,92.8,73.1,0.594,10.6,77,ATL02
2023-07-30,87.9,72.9,0.295,11.7,73,ATL02
2023-07-31,93.7,71.3,0.0,10.6,58,ATL02
2023-08-01,92.9,70.4,0.0,11.4,51,ATL02
2023-08-02,90.0,71.7,0.031,10.9,64,ATL02
2023-08-03,87.6,73.4,0.484,10.6,80,ATL02
2023-08-04,86.1,72.0,0.63,12.2,83,ATL02
2023-08-05,89.8,71.7,0.035,6.8,78,ATL02
2023-08-06,86.6,72.9,0.26,12.7,84,ATL02
2023-08-07,91.1,71.9,0.398,18.7,85,ATL02
2023-08-08,88.2,71.7,0.024,14.4,79,ATL02
2023-08-09,90.1,66.5,0.118,8.6,77,ATL02
2023-08-10,86.5,71.1,0.358,13.7,79,ATL02
2023-08-11,86.3,70.9,0.937,13.0,84,ATL02
2023-08-12,92.2,71.2,0.236,12.8,87,ATL02
2023-08-13,90.9,71.1,0.0,9.2,76,ATL02
2023-08-14,92.4,73.1,0.13,7.9,76,ATL02
2023-08-15,86.2,74.1,0.492,11.1,82,ATL02
2023-08-16,84.0,64.9,0.0,6.9,67,ATL02
2023-08-17,86.3,62.9,0.0,8.7,66,ATL02
2023-08-18,87.6,67.1,0.0,10.3,67,ATL02
2023-08-19,89.5,66.7,0.0,7.3,60,ATL02
2023-08-20,91.3,69.0,0.0,6.1,58,ATL02
2023-08-21,94.3,71.3,0.0,7.9,61,ATL02
2023-08-22,96.3,74.1,0.0,8.2,63,ATL02
2023-08-23,92.6,75.2,0.0,11.0,65,ATL02
2023-08-24,92.7,73.0,0.193,6.6,73,ATL02
2023-08-25,95.4,72.2,0.02,9.3,71,ATL02
2023-08-26,96.3,75.1,0.012,13.2,61,ATL02
2023-08-27,95.3,73.6,0.102,10.3,66,ATL02
2023-08-28,89.8,72.1,0.563,10.7,82,ATL02
2023-08-29,86.8,72.3,0.744,12.5,88,ATL02
2023-08-30,78.9,72.5,1.39,13.7,91,ATL02
2023-08-31,84.6,65.4,0.012,7.4,75,ATL02
2023-06-30,90.9,67.1,0.031,7.1,73,ATL03
2023-07-01,92.3,70.7,0.177,13.4,76,ATL03
2023-07-02,91.2,71.2,0.118,10.7,78,ATL03
2023-07-03,88.6,71.0,0.079,9.2,78,ATL03
2023-07-04,87.3,70.5,0.339,6.0,81,ATL03
2023-07-05,86.7,69.6,0.291,8.8,83,ATL03
2023-07-06,91.0,70.2,0.035,7.0,75,ATL03
2023-07-07,89.0,71.1,0.039,7.5,81,ATL03
2023-07-08,89.3,70.5,0.075,11.7,79,ATL03
2023-07-09,86.5,70.2,0.354,9.4,83,ATL03
2023-07-10,83.6,68.4,0.811,6.5,84,ATL03
2023-07-11,86.9,66.5,0.0,5.5,70,ATL03
2023-07-12,87.4,66.2,0.004,8.0,72,ATL03
2023-07-13,88.2,70.7,0.071,7.4,82,ATL03
2023-07-14,89.7,70.4,0.059,5.5,80,ATL03
2023-07-15,89.9,71.5,0.102,12.4,80,ATL03
2023-07-16,91.0,72.4,0.0,9.7,68,ATL03
2023-07-17,91.2,66.7,0.0,6.6,58,ATL03
2023-07-18,91.2,66.7,0.0,7.6,68,ATL03
2023-07-19,89.8,70.5,0.008,10.4,74,ATL03
2023-07-20,92.2,71.4,0.134,11.1,79,ATL03
2023-07-21,90.0,71.4,0.886,10.5,88,ATL03
2023-07-22,83.8,68.1,0.366,10.3,85,ATL03
2023-07-23,85.4,67.4,0.008,8.9,74,ATL03
2023-07-24,87.1,65.5,0.004,6.4,67,ATL03
2023-07-25,89.8,66.6,0.016,6.7,72,ATL03
2023-07-26,92.0,68.8,0.0,4.3,71,ATL03
2023-07-27,93.7,68.9,0.0,5.2,69,ATL03
2023-07-28,93.7,71.3,0.016,4.9,69,ATL03
2023-07-29,91.1,73.0,0.0,9.6,78,ATL03
2023-07-30,86.3,72.1,0.13,8.8,76,ATL03
2023-07-31,92.0,70.2,0.0,8.8,62,ATL03
2023-08-01,91.7,68.9,0.0,8.1,55,ATL03
2023-08-02,88.6,70.9,0.075,9.3,66,ATL03
2023-08-03,85.2,72.1,1.0,10.4,83,ATL03
2023-08-04,83.9,71.1,0.945,10.9,86,ATL03
2023-08-05,88.5,71.2,0.024,6.3,82,ATL03
2023-08-06,85.2,71.9,0.283,10.9,88,ATL03
2023-08-07,89.9,70.8,0.417,13.5,88,ATL03
2023-08-08,85.5,70.1,0.031,13.6,83,ATL03
2023-08-09,88.3,65.1,0.264,6.9,81,ATL03
2023-08-10,84.7,69.5,0.673,13.7,85,ATL03
2023-08-11,86.2,70.1,0.594,9.9,87,ATL03
2023-08-12,89.2,69.6,0.118,10.5,88,ATL03
2023-08-13,89.9,70.2,0.012,8.4,82,ATL03
2023-08-14,91.7,72.3,0.205,7.8,80,ATL03
2023-08-15,84.3,73.1,0.335,10.0,82,ATL03
2023-08-16,83.6,64.5,0.0,7.4,69,ATL03
2023-08-17,84.6,62.6,0.0,8.8,69,ATL03
2023-08-18,85.9,66.0,0.0,9.0,70,ATL03
2023-08-19,88.0,65.3,0.0,5.4,65,ATL03
2023-08-20,90.6,67.9,0.0,6.3,62,ATL03
2023-08-21,93.0,68.5,0.0,7.0,64,ATL03
2023-08-22,95.3,73.7,0.0,7.0,66,ATL03
2023-08-23,92.5,74.1,0.0,9.6,68,ATL03
2023-08-24,93.5,72.2,0.63,15.4,75,ATL03
2023-08-25,94.5,71.3,0.024,9.4,75,ATL03
2023-08-26,95.8,74.5,0.004,9.0,65,ATL03
2023-08-27,93.7,72.4,0.327,7.9,68,ATL03
2023-08-28,89.4,71.2,1.098,11.6,85,ATL03
2023-08-29,86.9,70.8,0.563,8.3,89,ATL03
2023-08-30,80.6,70.1,0.283,10.8,90,ATL03
2023-08-31,84.6,64.3,0.02,7.7,75,ATL03
2023-06-30,81.9,62.6,0.008,9.8,79,BAL01
2023-07-01,82.4,66.4,0.539,9.2,87,BAL01
2023-07-02,86.3,70.2,0.201,8.5,86,BAL01
2023-07-03,88.9,69.6,0.681,7.9,80,BAL01
2023-07-04,87.3,70.0,0.106,8.4,79,BAL01
2023-07-05,87.3,71.3,0.122,5.9,75,BAL01
2023-07-06,85.0,70.5,0.256,7.9,81,BAL01
2023-07-07,87.3,71.0,0.118,7.9,83,BAL01
2023-07-08,86.2,71.1,0.331,7.9,85,BAL01
2023-07-09,80.5,69.3,0.441,9.6,92,BAL01
2023-07-10,86.0,65.4,0.004,9.7,75,BAL01
2023-07-11,88.4,65.2,0.0,10.9,67,BAL01
2023-07-12,89.4,65.9,0.0,10.6,63,BAL01
2023-07-13,93.3,66.9,0.008,10.8,66,BAL01
2023-07-14,87.8,70.6,0.11,8.5,77,BAL01
2023-07-15,87.9,68.8,0.161,10.1,86,BAL01
2023-07-16,82.9,72.3,0.843,6.8,91,BAL01
2023-07-17,89.5,69.7,0.0,12.4,72,BAL01
2023-07-18,90.6,68.4,0.0,8.0,67,BAL01
2023-07-19,84.0,70.4,0.398,8.3,82,BAL01
2023-07-20,84.5,69.3,0.028,6.8,80,BAL01
2023-07-21,88.3,69.5,0.224,9.7,71,BAL01
2023-07-22,86.3,66.0,0.0,10.0,57,BAL01
2023-07-23,85.6,64.8,0.016,9.0,59,BAL01
2023-07-24,81.5,67.9,0.736,8.5,81,BAL01
2023-07-25,79.6,68.1,0.791,8.5,90,BAL01
2023-07-26,85.6,65.7,0.0,9.1,81,BAL01
2023-07-27,97.2,72.3,0.126,13.0,76,BAL01
2023-07-28,93.7,73.5,0.177,9.4,78,BAL01
2023-07-29,96.8,72.5,0.091,17.1,69,BAL01
2023-07-30,86.1,67.0,0.0,10.0,60,BAL01
2023-07-31,86.3,66.2,0.02,8.1,60,BAL01
2023-08-01,83.2,62.9,0.0,9.0,53,BAL01
2023-08-02,80.4,60.2,0.0,8.8,55,BAL01
2023-08-03,83.3,63.1,0.02,14.5,64,BAL01
2023-08-04,81.1,65.2,0.008,8.9,76,BAL01
2023-08-05,86.7,66.1,0.008,7.8,76,BAL01
2023-08-06,86.5,67.6,0.409,12.2,75,BAL01
2023-08-07,88.6,71.3,0.362,13.9,84,BAL01
2023-08-08,86.6,70.5,0.0,17.3,67,BAL01
2023-08-09,86.3,65.3,0.0,10.1,63,BAL01
2023-08-10,78.2,68.9,0.654,11.9,84,BAL01
2023-08-11,87.3,67.3,0.0,9.8,64,BAL01
2023-08-12,89.2,68.1,0.004,9.1,68,BAL01
2023-08-13,91.1,72.4,0.004,10.5,60,BAL01
2023-08-14,89.2,68.7,0.165,8.9,70,BAL01
2023-08-15,90.5,73.3,0.059,11.2,76,BAL01
2023-08-16,86.2,68.0,0.0,8.9,59,BAL01
2023-08-17,85.7,64.1,0.516,10.9,76,BAL01
2023-08-18,83.9,68.9,0.618,12.4,61,BAL01
2023-08-19,84.0,59.6,0.0,8.6,47,BAL01
2023-08-20,88.9,59.3,0.0,8.2,60,BAL01
2023-08-21,94.6,65.9,0.0,6.2,62,BAL01
2023-08-22,84.2,67.6,0.0,11.2,52,BAL01
2023-08-23,81.9,60.9,0.0,7.6,52,BAL01
2023-08-24,82.6,67.6,0.276,13.6,68,BAL01
2023-08-25,93.0,68.1,0.071,8.9,76,BAL01
2023-08-26,91.8,71.2,0.012,7.6,71,BAL01
2023-08-27,87.7,68.8,0.008,7.6,61,BAL01
2023-08-28,79.7,69.6,0.055,12.3,78,BAL01
2023-08-29,83.9,70.0,0.055,6.6,76,BAL01
2023-08-30,88.0,70.8,0.024,12.1,63,BAL01
2023-08-31,81.7,64.7,0.0,12.3,48,BAL01
2023-06-30,81.9,62.6,0.008,9.8,79,BAL02
2023-07-01,82.4,66.4,0.539,9.2,87,BAL02
2023-07-02,86.3,70.2,0.201,8.5,86,BAL02
2023-07-03,88.9,69.6,0.681,7.9,80,BAL02
2023-07-04,87.3,70.0,0.106,8.4,79,BAL02
2023-07-05,87.3,71.3,0.122,5.9,75,BAL02
2023-07-06,85.0,70.5,0.256,7.9,81,BAL02
2023-07-07,87.3,71.0,0.118,7.9,83,BAL02
2023-07-08,86.2,71.1,0.331,7.9,85,BAL02
2023-07-09,80.5,69.3,0.441,9.6,92,BAL02
2023-07-10,86.0,65.4,0.004,9.7,75,BAL02
2023-07-11,88.4,65.2,0.0,10.9,67,BAL02
2023-07-12,89.4,65.9,0.0,10.6,63,BAL02
2023-07-13,93.3,66.9,0.008,10.8,66,BAL02
2023-07-14,87.8,70.6,0.11,8.5,77,BAL02
2023-07-15,87.9,68.8,0.161,10.1,86,BAL02
2023-07-16,82.9,72.3,0.843,6.8,91,BAL02
2023-07-17,89.5,69.7,0.0,12.4,72,BAL02
2023-07-18,90.6,68.4,0.0,8.0,67,BAL02
2023-07-19,84.0,70.4,0.398,8.3,82,BAL02
2023-07-20,84.5,69.3,0.028,6.8,80,BAL02
2023-07-21,88.3,69.5,0.224,9.7,71,BAL02
2023-07-22,86.3,66.0,0.0,10.0,57,BAL02
2023-07-23,85.6,64.8,0.016,9.0,59,BAL02
2023-07-24,81.5,67.9,0.736,8.5,81,BAL02
2023-07-25,79.6,68.1,0.791,8.5,90,BAL02
2023-07-26,85.6,65.7,0.0,9.1,81,BAL02
2023-07-27,97.2,72.3,0.126,13.0,76,BAL02
2023-07-28,93.7,73.5,0.177,9.4,78,BAL02
2023-07-29,96.8,72.5,0.091,17.1,69,BAL02
2023-07-30,86.1,67.0,0.0,10.0,60,BAL02
2023-07-31,86.3,66.2,0.02,8.1,60,BAL02
2023-08-01,83.2,62.9,0.0,9.0,53,BAL02
2023-08-02,80.4,60.2,0.0,8.8,55,BAL02
2023-08-03,83.3,63.1,0.02,14.5,64,BAL02
2023-08-04,81.1,65.2,0.008,8.9,76,BAL02
2023-08-05,86.7,66.1,0.008,7.8,76,BAL02
2023-08-06,86.5,67.6,0.409,12.2,75,BAL02
2023-08-07,88.6,71.3,0.362,13.9,84,BAL02
2023-08-08,86.6,70.5,0.0,17.3,67,BAL02
2023-08-09,86.3,65.3,0.0,10.1,63,BAL02
2023-08-10,78.2,68.9,0.654,11.9,84,BAL02
2023-08-11,87.3,67.3,0.0,9.8,64,BAL02
2023-08-12,89.2,68.1,0.004,9.1,68,BAL02
2023-08-13,91.1,72.4,0.004,10.5,60,BAL02
2023-08-14,89.2,68.7,0.165,8.9,70,BAL02
2023-08-15,90.5,73.3,0.059,11.2,76,BAL02
2023-08-16,86.2,68.0,0.0,8.9,59,BAL02
2023-08-17,85.7,64.1,0.516,10.9,76,BAL02
2023-08-18,83.9,68.9,0.618,12.4,61,BAL02
2023-08-19,84.0,59.6,0.0,8.6,47,BAL02
2023-08-20,88.9,59.3,0.0,8.2,60,BAL02
2023-08-21,94.6,65.9,0.0,6.2,62,BAL02
2023-08-22,84.2,67.6,0.0,11.2,52,BAL02
2023-08-23,81.9,60.9,0.0,7.6,52,BAL02
2023-08-24,82.6,67.6,0.276,13.6,68,BAL02
2023-08-25,93.0,68.1,0.071,8.9,76,BAL02
2023-08-26,91.8,71.2,0.012,7.6,71,BAL02
2023-08-27,87.7,68.8,0.008,7.6,61,BAL02
2023-08-28,79.7,69.6,0.055,12.3,78,BAL02
2023-08-29,83.9,70.0,0.055,6.6,76,BAL02
2023-08-30,88.0,70.8,0.024,12.1,63,BAL02
2023-08-31,81.7,64.7,0.0,12.3,48,BAL02
2023-06-30,81.9,62.6,0.008,9.8,79,BAL03
2023-07-01,82.4,66.4,0.539,9.2,87,BAL03
2023-07-02,86.3,70.2,0.201,8.5,86,BAL03
2023-07-03,88.9,69.6,0.681,7.9,80,BAL03
2023-07-04,87.3,70.0,0.106,8.4,79,BAL03
2023-07-05,87.3,71.3,0.122,5.9,75,BAL03
2023-07-06,85.0,70.5,0.256,7.9,81,BAL03
2023-07-07,87.3,71.0,0.118,7.9,83,BAL03
2023-07-08,86.2,71.1,0.331,7.9,85,BAL03
2023-07-09,80.5,69.3,0.441,9.6,92,BAL03
2023-07-10,86.0,65.4,0.004,9.7,75,BAL03
2023-07-11,88.4,65.2,0.0,10.9,67,BAL03
2023-07-12,89.4,65.9,0.0,10.6,63,BAL03
2023-07-13,93.3,66.9,0.008,10.8,66,BAL03
2023-07-14,87.8,70.6,0.11,8.5,77,BAL03
2023-07-15,87.9,68.8,0.161,10.1,86,BAL03
2023-07-16,82.9,72.3,0.843,6.8,91,BAL03
2023-07-17,89.5,69.7,0.0,12.4,72,BAL03
2023-07-18,90.6,68.4,0.0,8.0,67,BAL03
2023-07-19,84.0,70.4,0.398,8.3,82,BAL03
2023-07-20,84.5,69.3,0.028,6.8,80,BAL03
2023-07-21,88.3,69.5,0.224,9.7,71,BAL03
2023-07-22,86.3,66.0,0.0,10.0,57,BAL03
2023-07-23,85.6,64.8,0.016,9.0,59,BAL03
2023-07-24,81.5,67.9,0.736,8.5,81,BAL03
2023-07-25,79.6,68.1,0.791,8.5,90,BAL03
2023-07-26,85.6,65.7,0.0,9.1,81,BAL03
2023-07-27,97.2,72.3,0.126,13.0,76,BAL03
2023-07-28,93.7,73.5,0.177,9.4,78,BAL03
2023-07-29,96.8,72.5,0.091,17.1,69,BAL03
2023-07-30,86.1,67.0,0.0,10.0,60,BAL03
2023-07-31,86.3,66.2,0.02,8.1,60,BAL03
2023-08-01,83.2,62.9,0.0,9.0,53,BAL03
2023-08-02,80.4,60.2,0.0,8.8,55,BAL03
2023-08-03,83.3,63.1,0.02,14.5,64,BAL03
2023-08-04,81.1,65.2,0.008,8.9,76,BAL03
2023-08-05,86.7,66.1,0.008,7.8,76,BAL03
2023-08-06,86.5,67.6,0.409,12.2,75,BAL03
2023-08-07,88.6,71.3,0.362,13.9,84,BAL03
2023-08-08,86.6,70.5,0.0,17.3,67,BAL03
2023-08-09,86.3,65.3,0.0,10.1,63,BAL03
2023-08-10,78.2,68.9,0.654,11.9,84,BAL03
2023-08-11,87.3,67.3,0.0,9.8,64,BAL03
2023-08-12,89.2,68.1,0.004,9.1,68,BAL03
2023-08-13,91.1,72.4,0.004,10.5,60,BAL03
2023-08-14,89.2,68.7,0.165,8.9,70,BAL03
2023-08-15,90.5,73.3,0.059,11.2,76,BAL03
2023-08-16,86.2,68.0,0.0,8.9,59,BAL03
2023-08-17,85.7,64.1,0.516,10.9,76,BAL03
2023-08-18,83.9,68.9,0.618,12.4,61,BAL03
2023-08-19,84.0,59.6,0.0,8.6,47,BAL03
2023-08-20,88.9,59.3,0.0,8.2,60,BAL03
2023-08-21,94.6,65.9,0.0,6.2,62,BAL03
2023-08-22,84.2,67.6,0.0,11.2,52,BAL03
2023-08-23,81.9,60.9,0.0,7.6,52,BAL03
2023-08-24,82.6,67.6,0.276,13.6,68,BAL03
2023-08-25,93.0,68.1,0.071,8.9,76,BAL03
2023-08-26,91.8,71.2,0.012,7.6,71,BAL03
2023-08-27,87.7,68.8,0.008,7.6,61,BAL03
2023-08-28,79.7,69.6,0.055,12.3,78,BAL03
2023-08-29,83.9,70.0,0.055,6.6,76,BAL03
2023-08-30,88.0,70.8,0.024,12.1,63,BAL03
2023-08-31,81.7,64.7,0.0,12.3,48,BAL03
2023-06-30,82.0,63.0,0.02,9.7,80,BAL04
2023-07-01,82.4,66.7,0.839,9.7,87,BAL04
2023-07-02,86.7,70.5,0.157,8.5,85,BAL04
2023-07-03,90.2,70.6,0.748,9.0,79,BAL04
2023-07-04,87.1,70.6,0.165,10.1,80,BAL04
2023-07-05,88.6,71.8,0.031,6.4,75,BAL04
2023-07-06,84.5,71.4,0.122,7.9,82,BAL04
2023-07-07,87.6,71.3,0.047,8.1,84,BAL04
2023-07-08,86.4,71.4,0.118,8.5,85,BAL04
2023-07-09,82.3,69.8,0.465,9.7,91,BAL04
2023-07-10,86.3,65.7,0.008,9.4,75,BAL04
2023-07-11,88.8,66.0,0.0,9.7,65,BAL04
2023-07-12,90.3,66.6,0.0,10.9,61,BAL04
2023-07-13,93.3,68.8,0.02,10.8,64,BAL04
2023-07-14,88.0,71.2,0.142,9.7,77,BAL04
2023-07-15,87.9,68.7,0.453,9.3,86,BAL04
2023-07-16,82.7,72.5,0.854,7.1,91,BAL04
2023-07-17,90.2,70.1,0.0,12.9,71,BAL04
2023-07-18,90.7,69.6,0.0,7.9,66,BAL04
2023-07-19,84.0,71.6,0.217,9.8,81,BAL04
2023-07-20,84.3,69.5,0.024,6.7,80,BAL04
2023-07-21,88.2,70.2,0.055,9.7,70,BAL04
2023-07-22,85.8,67.0,0.0,10.3,57,BAL04
2023-07-23,86.0,65.4,0.012,9.2,59,BAL04
2023-07-24,81.8,68.7,0.783,8.4,80,BAL04
2023-07-25,80.1,67.5,0.752,9.8,90,BAL04
2023-07-26,85.8,66.0,0.0,10.0,81,BAL04
2023-07-27,96.9,73.2,0.016,13.2,76,BAL04
2023-07-28,94.1,74.1,0.177,11.0,79,BAL04
2023-07-29,96.3,73.2,0.012,16.5,70,BAL04
2023-07-30,85.5,67.6,0.0,9.7,64,BAL04
2023-07-31,85.3,65.8,0.012,9.6,65,BAL04
2023-08-01,83.1,63.9,0.004,8.1,54,BAL04
2023-08-02,80.2,60.9,0.0,9.7,57,BAL04
2023-08-03,82.2,64.3,0.012,13.8,65,BAL04
2023-08-04,80.5,65.9,0.016,8.7,77,BAL04
2023-08-05,84.5,66.6,0.02,8.7,79,BAL04
2023-08-06,86.2,67.3,0.543,12.4,77,BAL04
2023-08-07,89.1,71.5,0.591,14.5,84,BAL04
2023-08-08,86.4,70.9,0.0,17.2,66,BAL04
2023-08-09,85.8,66.4,0.0,11.2,63,BAL04
2023-08-10,78.3,69.3,0.807,11.5,84,BAL04
2023-08-11,86.6,67.9,0.0,10.3,67,BAL04
2023-08-12,89.0,68.7,0.008,8.7,69,BAL04
2023-08-13,90.5,73.2,0.0,10.8,60,BAL04
2023-08-14,88.8,69.3,0.189,9.4,73,BAL04
2023-08-15,89.8,74.0,0.11,11.2,77,BAL04
2023-08-16,85.5,68.1,0.0,9.3,62,BAL04
2023-08-17,85.9,64.8,0.35,10.3,77,BAL04
2023-08-18,83.8,68.5,0.35,13.0,62,BAL04
2023-08-19,83.5,60.7,0.0,7.7,51,BAL04
2023-08-20,88.6,60.0,0.0,8.1,62,BAL04
2023-08-21,93.9,66.6,0.0,4.7,64,BAL04
2023-08-22,84.1,69.7,0.0,12.0,52,BAL04
2023-08-23,81.9,61.7,0.0,6.3,53,BAL04
2023-08-24,83.0,67.9,0.193,13.8,68,BAL04
2023-08-25,92.8,68.7,0.118,9.1,75,BAL04
2023-08-26,90.7,71.7,0.02,7.9,72,BAL04
2023-08-27,86.7,69.7,0.016,8.3,61,BAL04
2023-08-28,79.4,71.1,0.063,13.1,78,BAL04
2023-08-29,84.0,70.9,0.063,8.2,76,BAL04
2023-08-30,88.2,71.3,0.012,12.0,63,BAL04
2023-08-31,82.0,65.3,0.0,12.6,48,BAL04
2023-06-30,82.0,63.0,0.02,9.7,80,BAL05
2023-07-01,82.4,66.7,0.839,9.7,87,BAL05
2023-07-02,86.7,70.5,0.157,8.5,85,BAL05
2023-07-03,90.2,70.6,0.748,9.0,79,BAL05
2023-07-04,87.1,70.6,0.165,10.1,80,BAL05
2023-07-05,88.6,71.8,0.031,6.4,75,BAL05
2023-07-06,84.5,71.4,0.122,7.9,82,BAL05
2023-07-07,87.6,71.3,0.047,8.1,84,BAL05
2023-07-08,86.4,71.4,0.118,8.5,85,BAL05
2023-07-09,82.3,69.8,0.465,9.7,91,BAL05
2023-07-10,86.3,65.7,0.008,9.4,75,BAL05
2023-07-11,88.8,66.0,0.0,9.7,65,BAL05
2023-07-12,90.3,66.6,0.0,10.9,61,BAL05
2023-07-13,93.3,68.8,0.02,10.8,64,BAL05
2023-07-14,88.0,71.2,0.142,9.7,77,BAL05
2023-07-15,87.9,68.7,0.453,9.3,86,BAL05
2023-07-16,82.7,72.5,0.854,7.1,91,BAL05
2023-07-17,90.2,70.1,0.0,12.9,71,BAL05
2023-07-18,90.7,69.6,0.0,7.9,66,BAL05
2023-07-19,84.0,71.6,0.217,9.8,81,BAL05
2023-07-20,84.3,69.5,0.024,6.7,80,BAL05
2023-07-21,88.2,70.2,0.055,9.7,70,BAL05
2023-07-22,85.8,67.0,0.0,10.3,57,BAL05
2023-07-23,86.0,65.4,0.012,9.2,59,BAL05
2023-07-24,81.8,68.7,0.783,8.4,80,BAL05
2023-07-25,80.1,67.5,0.752,9.8,90,BAL05
2023-07-26,85.8,66.0,0.0,10.0,81,BAL05
2023-07-27,96.9,73.2,0.016,13.2,76,BAL05
2023-07-28,94.1,74.1,0.177,11.0,79,BAL05
2023-07-29,96.3,73.2,0.012,16.5,70,BAL05
2023-07-30,85.5,67.6,0.0,9.7,64,BAL05
2023-07-31,85.3,65.8,0.012,9.6,65,BAL05
2023-08-01,83.1,63.9,0.004,8.1,54,BAL05
2023-08-02,80.2,60.9,0.0,9.7,57,BAL05
2023-08-03,82.2,64.3,0.012,13.8,65,BAL05
2023-08-04,80.5,65.9,0.016,8.7,77,BAL05
2023-08-05,84.5,66.6,0.02,8.7,79,BAL05
2023-08-06,86.2,67.3,0.543,12.4,77,BAL05
2023-08-07,89.1,71.5,0.591,14.5,84,BAL05
2023-08-08,86.4,70.9,0.0,17.2,66,BAL05
2023-08-09,85.8,66.4,0.0,11.2,63,BAL05
2023-08-10,78.3,69.3,0.807,11.5,84,BAL05
2023-08-11,86.6,67.9,0.0,10.3,67,BAL05
2023-08-12,89.0,68.7,0.008,8.7,69,BAL05
2023-08-13,90.5,73.2,0.0,10.8,60,BAL05
2023-08-14,88.8,69.3,0.189,9.4,73,BAL05
2023-08-15,89.8,74.0,0.11,11.2,77,BAL05
2023-08-16,85.5,68.1,0.0,9.3,62,BAL05
2023-08-17,85.9,64.8,0.35,10.3,77,BAL05
2023-08-18,83.8,68.5,0.35,13.0,62,BAL05
2023-08-19,83.5,60.7,0.0,7.7,51,BAL05
2023-08-20,88.6,60.0,0.0,8.1,62,BAL05
2023-08-21,93.9,66.6,0.0,4.7,64,BAL05
2023-08-22,84.1,69.7,0.0,12.0,52,BAL05
2023-08-23,81.9,61.7,0.0,6.3,53,BAL05
2023-08-24,83.0,67.9,0.193,13.8,68,BAL05
2023-08-25,92.8,68.7,0.118,9.1,75,BAL05
2023-08-26,90.7,71.7,0.02,7.9,72,BAL05
2023-08-27,86.7,69.7,0.016,8.3,61,BAL05
2023-08-28,79.4,71.1,0.063,13.1,78,BAL05
2023-08-29,84.0,70.9,0.063,8.2,76,BAL05
2023-08-30,88.2,71.3,0.012,12.0,63,BAL05
2023-08-31,82.0,65.3,0.0,12.6,48,BAL05
2023-06-30,81.9,62.6,0.008,9.8,79,BAL06
2023-07-01,82.4,66.4,0.539,9.2,87,BAL06
2023-07-02,86.3,70.2,0.201,8.5,86,BAL06
2023-07-03,88.9,69.6,0.681,7.9,80,BAL06
2023-07-04,87.3,70.0,0.106,8.4,79,BAL06
2023-07-05,87.3,71.3,0.122,5.9,75,BAL06
2023-07-06,85.0,70.5,0.256,7.9,81,BAL06
2023-07-07,87.3,71.0,0.118,7.9,83,BAL06
2023-07-08,86.2,71.1,0.331,7.9,85,BAL06
2023-07-09,80.5,69.3,0.441,9.6,92,BAL06
2023-07-10,86.0,65.4,0.004,9.7,75,BAL06
2023-07-11,88.4,65.2,0.0,10.9,67,BAL06
2023-07-12,89.4,65.9,0.0,10.6,63,BAL06
2023-07-13,93.3,66.9,0.008,10.8,66,BAL06
2023-07-14,87.8,70.6,0.11,8.5,77,BAL06
2023-07-15,87.9,68.8,0.161,10.1,86,BAL06
2023-07-16,82.9,72.3,0.843,6.8,91,BAL06
2023-07-17,89.5,69.7,0.0,12.4,72,BAL06
2023-07-18,90.6,68.4,0.0,8.0,67,BAL06
2023-07-19,84.0,70.4,0.398,8.3,82,BAL06
2023-07-20,84.5,69.3,0.028,6.8,80,BAL06
2023-07-21,88.3,69.5,0.224,9.7,71,BAL06
2023-07-22,86.3,66.0,0.0,10.0,57,BAL06
2023-07-23,85.6,64.8,0.016,9.0,59,BAL06
2023-07-24,81.5,67.9,0.736,8.5,81,BAL06
2023-07-25,79.6,68.1,0.791,8.5,90,BAL06
2023-07-26,85.6,65.7,0.0,9.1,81,BAL06
2023-07-27,97.2,72.3,0.126,13.0,76,BAL06
2023-07-28,93.7,73.5,0.177,9.4,78,BAL06
2023-07-29,96.8,72.5,0.091,17.1,69,BAL06
2023-07-30,86.1,67.0,0.0,10.0,60,BAL06
2023-07-31,86.3,66.2,0.02,8.1,60,BAL06
2023-08-01,83.2,62.9,0.0,9.0,53,BAL06
2023-08-02,80.4,60.2,0.0,8.8,55,BAL06
2023-08-03,83.3,63.1,0.02,14.5,64,BAL06
2023-08-04,81.1,65.2,0.008,8.9,76,BAL06
2023-08-05,86.7,66.1,0.008,7.8,76,BAL06
